report_name,category,stock_name,title,firm_name,link,texts,article_published_at,created_at,latest_scraped_at,original_id
채권분석,,,[CrediVille] 집은 부동산이지만 부동산은 집이 아닙..,하나증권,https://finance.naver.com/research/debenture_read.naver?nid=9961&page=1,"집은 잘못이 없다 이른바 ‘생산적 금융 대전환’이 신정부 금융정책의 핵심 현안으로 제시되었다. 그중 은행과 관련된 주요 내용 중 하나는 은행대출의 부동산 쏠림 현상을 완화하고, 기업대출 등 생산적 분야로의 공급을 확대하기 위해 위험 가중치를 조정하는 방안이 추진되고 있다. 즉, 주택담보대출로 대변되는 가계대출의 위험 가중치를 높이고 기업대출의 가중치를 낮춤으로써, 자연스럽게 여신 구성에서 기업대출의 비중을 높이고 그를 통해 차세대 성장 동력을 일구기 위한 기업투자 등에 마중물이 될 수 있도록 한다는 것이 골자이다. 그런데 근래에 이 같은 시대정신(?)에 반하는 추세를 보여온 금융사(업권)가 있으니 다름 아닌 저축은행업계이다. 나이스신용평가의 집계에 따르면 동사 커버리지 13개 저축은행의 합산 대출금 구성 비중에서 기업대출의 비중은 ‘22년말 61%에서 ‘25년 상반기말 49%로 하락하였다. 반면 가계대출의 경우 같은 기간 35%에서 43%로 비중이 상승한 결과를 나타내었다. 그리고 비중 변화는 전체 외형이 축소되는 가운데 감소분이 기업대출에 집중된 결과로 나타났다. 따라서 단순히 외형적인 변화만 놓고 보면 (올 상반기까지의 추이이긴 하지만) 이른바 비생산적인 금융의 비중이 높아지는 결과를 보인 것이다. 하지만 그 속사정을 들여다보면 좀 다른 결론에 이르게 된다. 즉, 기업대출을 줄이는 과정에서 건설, 부동산 비중이 감소(‘23년말 51.5% → ‘25년 6월말 48.1%)한 것이다. 물론 여전히 건설/부동산 관련 익스포져 비중이 높아 특정 산업 편중위험은 남아있지만 방향성만은 이른바 생산적 금융으로 가는 과정에 있는 것이다. 저축은행의 사례를 다소 장황하게 늘어놓은 배경에는 지금 정책당국이 추진하고 있는 생산적 금융의 성공적 안착을 위해서는 가계대출은 ‘惡’, 기업대출은 ‘善’이라는 이분법적인 접근을 벗어날 필요가 있다는 점을 말하고 싶기 때문이다. 한국은행 통계에 따르면 올해 상반기말 기준 예금취급기관 전체 산업대출은 1,994조원이고 이중 서비스업은 1,269조원, 그리고 부동산업은 470조원으로 집계되었다(건설업은 별도 104조원). 부동산업의 비중이 전체 산업 대비 24%, 서비스업 대비 37%를 차지하고 있는 것이다. 그리고 과거 10년간 증가율을 보면 전체가 분기평균 2%인 반면, 부동산업은 3%였다. 그 결과 10년 전 대비 전체 산업대출잔액은 2.2배 증가한 반면 부동산업대출은 3.3배 증가하였다. 그리고 예금취급기관의 부동산PF잔액은 감소 추세에 있지만 부동산업대출잔액은 24년말까지 증가세를 지속하였다. 결국 부동산으로의 자금쏠림 현상을 효과적으로 제어하기 위해서는 주택담보 대출위주의 가계대출 억제책만으로는 한계가 있을 수 있다는 점을 통계는 대변하고 있다. 답 없는 얘기는 그만하기로 하고, 그렇다면 이 같은 구조 및 정책 방향이 은행채 발행에 미칠 영향에 대해 생각해보자. 가계대출을 억제하고 기업대출을 장려하는 정책 의도가 원구상대로 진행된다면 은행들의 여신자산이 위축될 가능성은 제한적일 것이다. 오히려 가계대출이 감소하는 것 이상으로 기업대출이 증가해야 정책적 목적은 달성되는 것이다. 정책 실패에 대한 기대가 높지 않은 이상 은행권 자산 증가세 및 은행채 발행이 해당 정책으로 인해 위축된다고 보기는 어렵다는 판단이다. CrediVille_251022.pdf",25.10.22,2025-10-27 22:32:56,2025-10-27 22:32:56,9961
시황정보,,,"트럼프 트레이드, 미 증시 상승 마감",iM증권,https://finance.naver.com/research/market_info_read.naver?nid=33822&page=1,"국내 증시 Comment 변동성 확대: 코스피 변동성 확대. 장초반 1%대 하락으로 시작했다가 상승전환하며 3,900pt를 달성한 후 차익매물 출회에 급락 마감. 외인이 코스피 대형주 중심 순매도를 이어가면서 반도체 업종 약세. LS일렉트릭(+14.87%) 비롯한 전력기기와 방산업종 제외하면 대부분 업종에서 약세를 보였음. 기관 수급에서 변동성이 커졌는데, 연기금의 경우 현물 순매수세로 전환했다가 재차 순매도 전환. 원/달러 환율이 장중 1,440원을 돌파하면서 외인 증시이탈 우려 심화. 코스피 상승종목 260 / 하락종목 609로 하락 우세 10월 금통위: 10월 금융통화위원회 2.50%로 3번 연속 동결 결정. 부동산가격 추이를 살필 필요. 금융안정 기조를 강조하면서 11월 인하 불확실성은 유지. 기자간담회를 거치며 국고채금리 큰 폭 상승 [24074207]_251809.pdf",25.10.24,2025-10-27 22:33:02,2025-10-27 22:33:02,33822
시황정보,,,SK증권 아침에 슥_2025.10.24,SK증권,https://finance.naver.com/research/market_info_read.naver?nid=33823&page=1,미국 - 미 · 중 회담 공식 발표에 상승 마감 ㆍ 트럼프 · 시진핑 간 회담 예정 발표로 상승세. 미 정부의 양자 컴퓨팅 기업 지분 투자 논의에 관련주 강세 20251024074347110_0_ko.pdf,25.10.24,2025-10-27 22:33:02,2025-10-27 22:33:02,33823
시황정보,,,Daily 신한생각(10월 24일),신한투자증권,https://finance.naver.com/research/market_info_read.naver?nid=33824&page=1,"Top down 국내시황 Weekly 신한 Market Review & Insight: 긴 터널의 끝을 지나는 2차전지 금통위 코멘트 10월 금통위: 낮아진 연내 인하 가능성 Bottom up 산업 분석 통신서비스 (비중확대) 3Q25 Preview: 연말까지 밋밋한 주가 예상 기업 분석 HD현대일렉트릭 (267260/매수) 3Q25 Re 실적과 수주 서프, 호황 종료 시점 예측 불가 삼성중공업 (010140/매수) 3Q25 Re 경쟁사를 따라가는 이익률 해외기업 분석 테슬라 (TSLA.US) 11월 주총으로 쏠리는 이목 램리서치 (LRCX.US) 단기 우려보다 내년 성장에 주목 버티브 (VRT.US) 꺾이지 않는 성장 모멘텀 신한투자증권 리서치 탐색기",25.10.24,2025-10-27 22:33:02,2025-10-27 22:33:02,33824
시황정보,,,"Global Daily (10월 24일) - QT 종료 기대, 미-중 대..",신한투자증권,https://finance.naver.com/research/market_info_read.naver?nid=33825&page=1,"주요 뉴스 - Summary: QT 종료 기대, 미-중 대화 확장, 실적 3박자가 갖춰진 강한 반등. S&P 500 +0.6% - 유가 급등에도 불구: 미국, 러시아 대형 석유기업 제재 단행해 WTI 5.6% 상승. 개장 직전까지 분위기 부정적 - 미-중 회담 확정: 28일 미-일, 29일 한-미, 30일 미-중 정상회담 확정. 불확실성 해소와 함께 주가 탄력 - 일부 실적 미스 있지만: 테슬라 영익 -40% 급감에도 2% 반등. IBM 소프트웨어 부진에 4% 하락하다 보합 - 나머지는 선방: 아메리칸항공 3Q 선방/4Q 전망 상향 +5%, 인텔 시간외 +7%, 전일 약했던 GEV/버티브 반등 - 시장 강한 반등: 각종 이슈들을 소화하며 장중 내내 매수세 유입, 실적주/테마주 고루 강한 반등세 연출 신한투자증권 리서치 탐색기",25.10.24,2025-10-27 22:33:02,2025-10-27 22:33:02,33825
시황정보,,,Daily Morning Brief(2025.10.24),다올투자증권,https://finance.naver.com/research/market_info_read.naver?nid=33826&page=1,"[전일 해외시장 요약] ▶ 미국증시: Dow (+0.31%), S&P500 (+0.58%), Nasdaq (+0.89%) - 미국증시, 백악관의 미중 정상회담 개최 확정 발표에 무역갈등 우려가 완화되며 기술주 중심으로 강세 마감 - 백악관, 트럼프 미국 대통령이 오는 30일(현지시간) 시진핑 중국 국가주석과 한국에서 정상회담을 가질 예정이라고 밝힘 - 백악관, 트럼프-푸틴 회담에 대해서도 완전히 배제하진 않고 있다고 설명 20251024_B_jeehyun_94.pdf",25.10.24,2025-10-27 22:33:02,2025-10-27 22:33:02,33826
시황정보,,,Japan Weekly(10월 4주차),신한투자증권,https://finance.naver.com/research/market_info_read.naver?nid=33827&page=1,"Top Picks ◆ 미쓰비시중공업(7011.JP): 현재주가 4,452.0엔 - 일본 방위비 지출 증가 지속.가스터빈, 항공기 부품, 원전, 해외 무기 수출 확대 호주 호위함 최종 후보로 선정되면서 연말 계약 체결 . 가스터빈 수요 견조 ◆ 후지쿠라(5803.JP): 현재주가 17,245.0엔 - 2년 주가 강세에도 글로벌 데이터 투자 증가와 AI 강세 지속. 1HFY25 실적 기대감 ◆ 닌텐도(2466.JP): 현재주가 13,050.0엔 - 스위치2 출시 모멘텀으로 주가 급등 후 조정. 호실적과 신규 게임 판매 기대 신한투자증권 리서치 탐색기",25.10.24,2025-10-27 22:33:02,2025-10-27 22:33:02,33827
시황정보,,,Global 에너지 Weekly (10월 4주차) - Vertiv 성장 지..,신한투자증권,https://finance.naver.com/research/market_info_read.naver?nid=33828&page=1,"Top Picks ◆ 전력화ETF(ZAP.US): 현재 주가 30.27달러 - 1) 미국 데이터센터 투자로 전력가격 변동성 확대에 수혜보는 기업으로 구성, 2) 전력망 부족으로 발전소 설치 지연되고있어 전력망 투자 확대도 필요, 3) 가스 발전 및 미드스트림 기업 포함돼 트럼프 2기에서 주목할 가스 업종도 포함 ◆ 가스 인프라ETF(MLPX.US): 현재 주가 59.00달러 - 1) 미국 데이터센터 전력수요 급증하는 반면 전력공급 부족. 천연가스 발전소 재가동 필요, 2) 미국 천연가스 수요 2030년까지 +20~30% 증가 전망, 3) 트럼프 2기 가스 규제 완화 신한투자증권 리서치 탐색기",25.10.24,2025-10-27 22:33:02,2025-10-27 22:33:02,33828
시황정보,,,[DS 시황 데일리] 현시점 2025-10-24,DS투자증권,https://finance.naver.com/research/market_info_read.naver?nid=33829&page=1,"지수 종합 [한국] 전일 코스피와 코스닥은 각각 -1.0%, -0.8% 하락. 한미 관세 협상에서 대미 3,500억 달러 투자에 여전히 양국간 의견 차 보인 점이 지수 하방 압력으로 작용(미국 연 250억 vs. 한국 연 150억 달러 이하). 22일(현지시간) 미국 증시 하락, 한국 금통위의 기준금리 2.5% 동결, 엔화 약세 겹치면서 원/달러 환율은 1,440원대 상회한 점도 영향. 단기 환율 급등으로 인한 부담감에 외국인 코스피 순매도 이어짐 [미국] 전일 3대 증시 상승. 버블 붕괴 우려로 하락 이후 실적 시즌 기대감 반영되면서 다시 반등. 다음주 APEC에서 미중 회담이 확정되었다고 발표된 점도 투자심리 개선. 한편, 트럼프 행정부가 양자컴퓨터 기업들의 지분 인수를 검토한다는 소식이 보도되면서 이전 낙폭 컸던 양자컴퓨터 관련주(리게티컴퓨팅 +9.8%, 아이온큐 +7.1%) 큰폭 상승 한편, 인텔은 장 마감 이후 호실적 발표하면서 시간외 8%대 급등 현시점_251024.pdf",25.10.24,2025-10-27 22:33:02,2025-10-27 22:33:02,33829
시황정보,,,Yuanta Morning Snapshot (2025.10.24),유안타증권,https://finance.naver.com/research/market_info_read.naver?nid=33830&page=1,"■ 시장 리뷰 & 코멘트 ▶ 한국 증시 코스피지수는 전장대비 38.12pt(-0.98%) 하락한 3,845.56pt에 마감. 전날 미국 증시의 약세와 한국은행의 기준금리 동결, 최근 급등에 따른 피로감을 보이며 하락 마감 ▶ 미국 증시 다우지수는 전장대비 144.20pt(+0.31%) 상승한 46,734.61pt에 마감.투자자들은 호실적을 발표한 기업들의 주식을 매수하며 시장을 끌어올림 ▶ 아시아 증시 닛케이지수는 전장대비 666.18pt(-1.35%) 하락한 48,641.61pt에 마감. 어드밴테스트와 도쿄일렉트론 등 대형 반도체 관련주로 매도가 번짐 상해종합지수는 전장대비 8.65pt(+0.22%) 상승한 3,922.41pt에 마감. 경기부양 기대에 따른 W자 장세를 보이면서 장마감을 앞두고 상승세를 보이면서 상승 마감 20251024071930517_0_ko.pdf",25.10.24,2025-10-27 22:33:02,2025-10-27 22:33:02,33830
채권분석,,,Daily Bond Morning Brief(2025.07.30),다올투자증권,https://finance.naver.com/research/debenture_read.naver?nid=9660&page=11,"전일 국내 채권 시장 요약 - 금리방향: 하락(3Y), 하락(10Y) - 일드커브: 플래트닝 - 스프레드(bp): 국5/3 15.0 (0.0) 국10/3: 36.0 (-0.5) 국10/5: 21.0 (-0.5) 국30/10: -8.0 (0.8) 20250730_B_ktbsec3_4549.pdf",25.07.30,2025-10-27 22:33:13,2025-10-27 22:33:13,9660
